Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
1036582498,-1.70,45.82,30.5,10.27,111.3,115.4,74.7
1039575511,-1.69,42.30,35.0,10.32,120.5,125.5,73.8
1042568524,-1.67,38.77,40.5,10.42,131.0,137.2,72.8
1045561537,-1.59,40.26,36.2,10.99,127.4,132.5,74.1
1048554550,0.00,56.22,0.0,?,93.6,93.6,90.0
1051547563,-2.10,24.99,99.4,8.30,171.6,198.3,59.9
1054540576,-2.08,21.53,122.7,8.39,186.1,222.9,56.6
1057533589,-2.05,17.96,155.3,8.51,200.8,253.9,52.3
1060526602,-2.02,14.62,197.1,8.65,212.1,289.5,47.1
1063519615,-2.02,11.28,252.6,8.66,211.0,329.1,39.9
1066512628,-2.03,7.87,319.9,8.59,185.4,369.8,30.1
1069505641,-2.06,4.52,381.2,8.46,125.3,401.3,18.2
1072498654,-2.06,0.99,421.3,8.47,30.4,422.4,4.1
1075491667,-2.11,-2.57,399.5,8.26,-73.0,406.1,-10.4
1078484680,-2.16,-6.08,342.6,8.09,-144.5,371.8,-22.9
1081477693,-2.21,-9.57,276.6,7.89,-178.5,329.2,-32.8
1084470706,-2.24,-13.46,214.1,7.79,-190.9,286.8,-41.7
1087463719,-2.30,-17.23,167.1,7.59,-184.7,249.1,-47.9
1090456732,-2.33,-21.12,131.3,7.51,-174.4,218.3,-53.0
1093449745,-2.37,-25.23,104.1,7.36,-160.3,191.1,-57.0
1096442758,-2.38,-29.27,83.8,7.35,-147.9,170.0,-60.5
1099435771,-2.39,-33.23,69.1,7.31,-135.9,152.5,-63.1
1102428784,-2.37,-37.48,56.6,7.38,-124.8,137.0,-65.6
1105421797,-2.34,-41.42,47.6,7.46,-115.4,124.8,-67.6
1108414810,-2.29,-45.65,39.8,7.62,-106.4,113.6,-69.5
1111407823,-2.27,-49.82,33.9,7.71,-98.2,103.9,-70.9
1114400836,-2.18,-53.76,28.8,8.01,-91.5,96.0,-72.5
1117393849,-2.11,-57.61,24.8,8.29,-85.5,89.0,-73.8
1120386862,-2.03,-61.51,21.4,8.61,-79.9,82.7,-75.0
1123379875,-1.92,-65.28,18.4,9.07,-74.9,77.1,-76.2
1126372888,-1.84,-68.82,16.1,9.50,-70.5,72.3,-77.1
1129365901,-1.76,-72.36,14.2,9.92,-66.4,67.9,-77.9
1132358914,-1.68,-75.90,12.5,10.40,-62.6,63.8,-78.7
1135351927,-1.60,-79.18,11.2,10.88,-59.2,60.3,-79.3
1138344940,-1.53,-82.26,10.0,11.39,-56.2,57.1,-79.9
1141337953,-1.50,-85.33,9.3,11.58,-53.4,54.2,-80.1
1144330966,-1.48,-88.41,8.7,11.77,-50.6,51.4,-80.3
1147323979,-1.47,-91.69,8.2,11.81,-47.9,48.6,-80.3
1150316992,-1.53,-94.69,8.1,11.37,-45.4,46.1,-79.9
1153310005,-1.58,-97.75,7.9,11.02,-43.0,43.8,-79.5
1156303018,-1.65,-101.00,7.9,10.54,-40.6,41.4,-79.0
1159296031,-1.75,-104.33,8.0,9.96,-38.2,39.0,-78.2
1162289044,-1.90,-107.76,8.3,9.20,-35.8,36.8,-77.0
1165282057,-2.07,-111.50,8.6,8.44,-33.3,34.4,-75.5
1168275070,-2.22,-115.40,8.8,7.87,-30.9,32.1,-74.0
1171268083,-2.43,-119.63,9.2,7.19,-28.3,29.8,-71.9
1174261096,-2.67,-124.01,9.7,6.57,-25.8,27.6,-69.4
1177254109,-2.91,-128.77,10.2,6.02,-23.2,25.3,-66.3
1180247122,-3.20,-133.60,10.7,5.49,-20.6,23.2,-62.5
1183240135,-3.51,-138.86,11.3,5.01,-17.9,21.2,-57.7
1186233148,-3.91,-144.24,12.1,4.52,-15.3,19.5,-51.5
1189226161,-4.43,-149.39,13.4,4.00,-12.8,18.5,-43.7
1192219174,-5.15,-153.69,15.1,3.47,-10.7,18.5,-35.2
1195212187,-6.13,-156.38,17.6,2.95,-9.2,19.9,-27.6
